index,lat,long,station_code,altitude
591,45.57178977666956,-73.56431499123573,7126,45.0
592,45.52765009796021,-73.61229971051215,7127,63.0
593,45.51298962764186,-73.68249848484994,7128,32.0
594,45.51255920872999,-73.67701068520545,7129,40.0
595,45.50843904979172,-73.67296457290651,7130,42.0
596,45.5046349303391,-73.7044322490692,7131,30.0
597,45.51949249967817,-73.68510425090791,7132,31.0
598,45.50897852206792,-73.69856357574463,7133,25.0
599,45.522460154380475,-73.69156435132027,7134,28.0
600,45.50622283591453,-73.71148109436034,7135,31.0
601,45.506843159024676,-73.68175685405731,7136,40.0
602,45.579349370430776,-73.58168095350266,7137,44.0
603,45.58777796691489,-73.5693535208702,7138,36.0
604,45.50282785563674,-73.52779269218446,7139,13.0
605,45.489185716082275,-73.57190027832984,7140,15.0
606,45.47888852807208,-73.58198940753938,7141,23.0
607,45.45682318753668,-73.54680418968199,7142,15.0
608,45.44693448484644,-73.57219934463502,7143,17.0
609,45.464892517733055,-73.56699787080288,7144,13.0
610,45.4533187654689,-73.5767751932144,7145,17.0
611,45.492222393331566,-73.5693481564522,7146,18.0
612,45.53473935096963,-73.62076878547667,7147,59.0
613,45.559883676881654,-73.63356828689575,7148,40.0
614,45.56244008398078,-73.59533339738844,7149,50.0
615,45.55188644388879,-73.74444007873534,7150,44.0
616,45.55810895338354,-73.71959745883943,7151,33.0
617,45.56266824826759,-73.69236230850221,7152,27.0
618,45.5600297486834,-73.68133574724196,7153,17.0
